,Open
2020-12-01 13:30:00-05:00,4.058750152587891
2020-12-01 14:30:00-05:00,4.027500152587891
2020-12-01 15:30:00-05:00,3.997499942779541
2020-12-02 09:30:00-05:00,3.924999952316284
2020-12-02 10:30:00-05:00,4.079999923706055
2020-12-02 11:30:00-05:00,4.023749828338623
2020-12-02 12:30:00-05:00,3.992500066757202
2020-12-02 13:30:00-05:00,4.012499809265137
2020-12-02 14:30:00-05:00,4.034999847412109
2020-12-02 15:30:00-05:00,4.074999809265137
2020-12-03 09:30:00-05:00,4.119999885559082
2020-12-03 10:30:00-05:00,4.091400146484375
2020-12-03 11:30:00-05:00,4.0057501792907715
2020-12-03 12:30:00-05:00,4.0
2020-12-03 13:30:00-05:00,4.025925159454346
2020-12-03 14:30:00-05:00,4.01200008392334
2020-12-03 15:30:00-05:00,4.03000020980835
2020-12-04 09:30:00-05:00,4.074999809265137
2020-12-04 10:30:00-05:00,4.192500114440918
2020-12-04 11:30:00-05:00,4.235000133514404
2020-12-04 12:30:00-05:00,4.275000095367432
2020-12-04 13:30:00-05:00,4.287499904632568
2020-12-04 14:30:00-05:00,4.217750072479248
2020-12-04 15:30:00-05:00,4.202499866485596
2020-12-07 09:30:00-05:00,4.25
2020-12-07 10:30:00-05:00,4.139999866485596
2020-12-07 11:30:00-05:00,4.09250020980835
2020-12-07 12:30:00-05:00,4.157674789428711
2020-12-07 13:30:00-05:00,4.119999885559082
2020-12-07 14:30:00-05:00,4.125
2020-12-07 15:30:00-05:00,4.107500076293945
2020-12-08 09:30:00-05:00,4.09250020980835
2020-12-08 10:30:00-05:00,4.080550193786621
2020-12-08 11:30:00-05:00,4.043749809265137
2020-12-08 12:30:00-05:00,4.076250076293945
2020-12-08 13:30:00-05:00,4.077499866485596
2020-12-08 14:30:00-05:00,4.125
2020-12-08 15:30:00-05:00,4.099999904632568
2020-12-09 09:30:00-05:00,3.4800000190734863
2020-12-09 10:30:00-05:00,3.440000057220459
2020-12-09 11:30:00-05:00,3.5650250911712646
2020-12-09 12:30:00-05:00,3.5199999809265137
2020-12-09 13:30:00-05:00,3.516249895095825
2020-12-09 14:30:00-05:00,3.4175000190734863
2020-12-09 15:30:00-05:00,3.4149999618530273
2020-12-10 09:30:00-05:00,3.351249933242798
2020-12-10 10:30:00-05:00,3.4700000286102295
2020-12-10 11:30:00-05:00,3.4362499713897705
2020-12-10 12:30:00-05:00,3.4262499809265137
2020-12-10 13:30:00-05:00,3.484999895095825
2020-12-10 14:30:00-05:00,3.4825000762939453
2020-12-10 15:30:00-05:00,3.5562500953674316
2020-12-11 09:30:00-05:00,3.4774999618530273
2020-12-11 10:30:00-05:00,3.4077749252319336
2020-12-11 11:30:00-05:00,3.327500104904175
2020-12-11 12:30:00-05:00,3.2927749156951904
2020-12-11 13:30:00-05:00,3.336250066757202
2020-12-11 14:30:00-05:00,3.365000009536743
2020-12-11 15:30:00-05:00,3.374850034713745
2020-12-14 09:30:00-05:00,3.3350000381469727
2020-12-14 10:30:00-05:00,3.050800085067749
2020-12-14 11:30:00-05:00,3.130000114440918
2020-12-14 12:30:00-05:00,3.1950249671936035
2020-12-14 13:30:00-05:00,3.2074999809265137
2020-12-14 14:30:00-05:00,3.2249999046325684
2020-12-14 15:30:00-05:00,3.2125000953674316
2020-12-15 09:30:00-05:00,3.194999933242798
2020-12-15 10:30:00-05:00,3.2225000858306885
2020-12-15 11:30:00-05:00,3.242500066757202
2020-12-15 12:30:00-05:00,3.3550000190734863
2020-12-15 13:30:00-05:00,3.4374749660491943
2020-12-15 14:30:00-05:00,3.4581000804901123
2020-12-15 15:30:00-05:00,3.4487500190734863
2020-12-16 09:30:00-05:00,3.490000009536743
2020-12-16 10:30:00-05:00,3.4700000286102295
2020-12-16 11:30:00-05:00,3.4800000190734863
2020-12-16 12:30:00-05:00,3.507499933242798
2020-12-16 13:30:00-05:00,3.5244998931884766
2020-12-16 14:30:00-05:00,3.509999990463257
2020-12-16 15:30:00-05:00,3.4774999618530273
2020-12-17 09:30:00-05:00,3.490000009536743
2020-12-17 10:30:00-05:00,3.5
2020-12-17 11:30:00-05:00,3.5625
2020-12-17 12:30:00-05:00,3.627500057220459
2020-12-17 13:30:00-05:00,3.572499990463257
2020-12-17 14:30:00-05:00,3.6675000190734863
2020-12-17 15:30:00-05:00,3.7149999141693115
2020-12-18 09:30:00-05:00,3.944999933242798
2020-12-18 10:30:00-05:00,3.8575000762939453
2020-12-18 11:30:00-05:00,3.9700000286102295
2020-12-18 12:30:00-05:00,3.9605250358581543
2020-12-18 13:30:00-05:00,3.9749999046325684
2020-12-18 14:30:00-05:00,4.017499923706055
2020-12-18 15:30:00-05:00,3.9000000953674316
2020-12-21 09:30:00-05:00,3.952500104904175
2020-12-21 10:30:00-05:00,3.9470748901367188
2020-12-21 11:30:00-05:00,3.865025043487549
2020-12-21 12:30:00-05:00,3.867500066757202
2020-12-21 13:30:00-05:00,3.8499999046325684
2020-12-21 14:30:00-05:00,3.8450000286102295
2020-12-21 15:30:00-05:00,3.8550000190734863
2020-12-22 09:30:00-05:00,4.065000057220459
2020-12-22 10:30:00-05:00,4.701624870300293
2020-12-22 11:30:00-05:00,4.75
2020-12-22 12:30:00-05:00,4.662499904632568
2020-12-22 13:30:00-05:00,4.942500114440918
2020-12-22 14:30:00-05:00,5.0
2020-12-22 15:30:00-05:00,4.710000038146973
2020-12-23 09:30:00-05:00,5.042500019073486
2020-12-23 10:30:00-05:00,5.447500228881836
2020-12-23 11:30:00-05:00,5.316249847412109
2020-12-23 12:30:00-05:00,5.327499866485596
2020-12-23 13:30:00-05:00,5.322500228881836
2020-12-23 14:30:00-05:00,5.25047492980957
2020-12-23 15:30:00-05:00,5.284999847412109
2020-12-24 09:30:00-05:00,5.252500057220459
2020-12-24 10:30:00-05:00,5.190000057220459
2020-12-24 11:30:00-05:00,5.070000171661377
2020-12-24 13:00:00-05:00,5.005000114440918
2020-12-28 09:30:00-05:00,5.327499866485596
2020-12-28 10:30:00-05:00,5.277500152587891
2020-12-28 11:30:00-05:00,5.326700210571289
2020-12-28 12:30:00-05:00,5.272500038146973
2020-12-28 13:30:00-05:00,5.144999980926514
2020-12-28 14:30:00-05:00,5.182499885559082
2020-12-28 15:30:00-05:00,5.212500095367432
2020-12-29 09:30:00-05:00,5.204999923706055
2020-12-29 10:30:00-05:00,4.727499961853027
2020-12-29 11:30:00-05:00,4.831250190734863
2020-12-29 12:30:00-05:00,4.800000190734863
2020-12-29 13:30:00-05:00,4.858749866485596
2020-12-29 14:30:00-05:00,4.912499904632568
2020-12-29 15:30:00-05:00,4.921249866485596
2020-12-30 09:30:00-05:00,4.84499979019165
2020-12-30 10:30:00-05:00,4.909999847412109
2020-12-30 11:30:00-05:00,4.853750228881836
2020-12-30 12:30:00-05:00,4.816249847412109
2020-12-30 13:30:00-05:00,4.783750057220459
2020-12-30 14:30:00-05:00,4.8552751541137695
2020-12-30 15:30:00-05:00,4.8125
2020-12-31 09:30:00-05:00,4.8125
2020-12-31 10:30:00-05:00,4.765550136566162
2020-12-31 11:30:00-05:00,4.802774906158447
2020-12-31 12:30:00-05:00,4.923375129699707
2020-12-31 13:30:00-05:00,4.841249942779541
2020-12-31 14:30:00-05:00,4.767499923706055
2020-12-31 15:30:00-05:00,4.737500190734863
2021-01-04 09:30:00-05:00,4.75
2021-01-04 10:30:00-05:00,4.468675136566162
2021-01-04 11:30:00-05:00,4.382500171661377
2021-01-04 12:30:00-05:00,4.4375
2021-01-04 13:30:00-05:00,4.400000095367432
2021-01-04 14:30:00-05:00,4.382500171661377
2021-01-04 15:30:00-05:00,4.34250020980835
2021-01-05 09:30:00-05:00,4.337500095367432
2021-01-05 10:30:00-05:00,4.403749942779541
2021-01-05 11:30:00-05:00,4.385000228881836
2021-01-05 12:30:00-05:00,4.387499809265137
2021-01-05 13:30:00-05:00,4.391250133514404
2021-01-05 14:30:00-05:00,4.375
2021-01-05 15:30:00-05:00,4.337500095367432
2021-01-06 09:30:00-05:00,4.335000038146973
2021-01-06 10:30:00-05:00,4.579999923706055
2021-01-06 11:30:00-05:00,4.612500190734863
2021-01-06 12:30:00-05:00,4.720600128173828
2021-01-06 13:30:00-05:00,4.697500228881836
2021-01-06 14:30:00-05:00,4.6130499839782715
2021-01-06 15:30:00-05:00,4.559999942779541
2021-01-07 09:30:00-05:00,4.617499828338623
2021-01-07 10:30:00-05:00,4.750524997711182
2021-01-07 11:30:00-05:00,4.639999866485596
2021-01-07 12:30:00-05:00,4.692200183868408
2021-01-07 13:30:00-05:00,4.619174957275391
2021-01-07 14:30:00-05:00,4.599999904632568
2021-01-07 15:30:00-05:00,4.561824798583984
2021-01-08 09:30:00-05:00,4.545000076293945
2021-01-08 10:30:00-05:00,4.28249979019165
2021-01-08 11:30:00-05:00,4.364999771118164
2021-01-08 12:30:00-05:00,4.46999979019165
2021-01-08 13:30:00-05:00,4.4093499183654785
2021-01-08 14:30:00-05:00,4.46999979019165
2021-01-08 15:30:00-05:00,4.460000038146973
2021-01-11 09:30:00-05:00,4.852499961853027
2021-01-11 10:30:00-05:00,4.8125
2021-01-11 11:30:00-05:00,4.817500114440918
2021-01-11 12:30:00-05:00,4.8624749183654785
2021-01-11 13:30:00-05:00,4.934999942779541
2021-01-11 14:30:00-05:00,4.962500095367432
2021-01-11 15:30:00-05:00,4.921249866485596
2021-01-12 09:30:00-05:00,4.989999771118164
2021-01-12 10:30:00-05:00,5.002500057220459
2021-01-12 11:30:00-05:00,5.03125
2021-01-12 12:30:00-05:00,4.999024868011475
2021-01-12 13:30:00-05:00,4.973750114440918
2021-01-12 14:30:00-05:00,4.961249828338623
2021-01-12 15:30:00-05:00,4.946249961853027
2021-01-13 09:30:00-05:00,5.105000019073486
2021-01-13 10:30:00-05:00,7.252500057220459
2021-01-13 11:30:00-05:00,8.267499923706055
2021-01-13 12:30:00-05:00,7.7365498542785645
2021-01-13 13:30:00-05:00,7.971799850463867
2021-01-13 14:30:00-05:00,8.199999809265137
2021-01-13 15:30:00-05:00,7.828374862670898
2021-01-14 09:30:00-05:00,9.522500038146973
2021-01-14 10:30:00-05:00,8.576250076293945
2021-01-14 11:30:00-05:00,8.8149995803833
2021-01-14 12:30:00-05:00,10.267974853515625
2021-01-14 13:30:00-05:00,10.057499885559082
2021-01-14 14:30:00-05:00,9.615599632263184
2021-01-14 15:30:00-05:00,9.505000114440918
2021-01-15 09:30:00-05:00,9.6225004196167
2021-01-15 10:30:00-05:00,9.037500381469727
2021-01-15 11:30:00-05:00,9.132499694824219
2021-01-15 12:30:00-05:00,8.78499984741211
2021-01-15 13:30:00-05:00,8.904974937438965
2021-01-15 14:30:00-05:00,9.17347526550293
2021-01-15 15:30:00-05:00,9.180000305175781
2021-01-19 09:30:00-05:00,10.15625
2021-01-19 10:30:00-05:00,9.41342544555664
2021-01-19 11:30:00-05:00,9.62185001373291
2021-01-19 12:30:00-05:00,10.243800163269043
2021-01-19 13:30:00-05:00,10.242500305175781
2021-01-19 14:30:00-05:00,9.975000381469727
2021-01-19 15:30:00-05:00,9.96500015258789
2021-01-20 09:30:00-05:00,9.342499732971191
2021-01-20 10:30:00-05:00,9.173250198364258
2021-01-20 11:30:00-05:00,9.6899995803833
2021-01-20 12:30:00-05:00,9.649999618530273
2021-01-20 13:30:00-05:00,9.634175300598145
2021-01-20 14:30:00-05:00,9.78392505645752
2021-01-20 15:30:00-05:00,9.763750076293945
2021-01-21 09:30:00-05:00,9.807499885559082
2021-01-21 10:30:00-05:00,9.700949668884277
2021-01-21 11:30:00-05:00,10.056474685668945
2021-01-21 12:30:00-05:00,9.76777458190918
2021-01-21 13:30:00-05:00,10.339550018310547
2021-01-21 14:30:00-05:00,10.505125045776367
2021-01-21 15:30:00-05:00,10.664999961853027
2021-01-22 09:30:00-05:00,10.647500038146973
2021-01-22 10:30:00-05:00,11.397500038146973
2021-01-22 11:30:00-05:00,12.151249885559082
2021-01-22 12:30:00-05:00,15.370124816894531
2021-01-22 13:30:00-05:00,14.806300163269043
2021-01-22 14:30:00-05:00,14.898449897766113
2021-01-22 15:30:00-05:00,15.284749984741211
2021-01-25 09:30:00-05:00,24.1825008392334
2021-01-25 10:30:00-05:00,29.989999771118164
2021-01-25 11:30:00-05:00,24.0
2021-01-25 12:30:00-05:00,19.084999084472656
2021-01-25 13:30:00-05:00,17.2450008392334
2021-01-25 14:30:00-05:00,20.530025482177734
2021-01-25 15:30:00-05:00,19.747499465942383
2021-01-26 09:30:00-05:00,23.75
2021-01-26 10:30:00-05:00,20.59502410888672
2021-01-26 11:30:00-05:00,21.8549747467041
2021-01-26 12:30:00-05:00,23.127500534057617
2021-01-26 13:30:00-05:00,28.058349609375
2021-01-26 14:30:00-05:00,30.59247589111328
2021-01-26 15:30:00-05:00,37.07794952392578
2021-01-27 09:30:00-05:00,88.7074966430664
2021-01-27 10:30:00-05:00,69.04499816894531
2021-01-27 11:30:00-05:00,90.88249969482422
2021-01-27 12:30:00-05:00,75.63749694824219
2021-01-27 13:30:00-05:00,80.75250244140625
2021-01-27 14:30:00-05:00,75.30590057373047
2021-01-27 15:30:00-05:00,83.9561767578125
2021-01-28 09:30:00-05:00,72.5
2021-01-28 10:30:00-05:00,99.46499633789062
2021-01-28 11:30:00-05:00,35.25
2021-01-28 12:30:00-05:00,69.0
2021-01-28 13:30:00-05:00,57.58637619018555
2021-01-28 14:30:00-05:00,57.29499816894531
2021-01-28 15:30:00-05:00,56.25502395629883
2021-01-29 09:30:00-05:00,99.5
2021-01-29 10:30:00-05:00,78.75
2021-01-29 11:30:00-05:00,83.77772521972656
2021-01-29 12:30:00-05:00,87.02792358398438
2021-01-29 13:30:00-05:00,79.50362396240234
2021-01-29 14:30:00-05:00,64.15477752685547
2021-01-29 15:30:00-05:00,76.32749938964844
2021-02-01 09:30:00-05:00,79.13999938964844
2021-02-01 10:30:00-05:00,53.26750183105469
2021-02-01 11:30:00-05:00,68.38500213623047
2021-02-01 12:30:00-05:00,63.0
2021-02-01 13:30:00-05:00,59.92250061035156
2021-02-01 14:30:00-05:00,61.25
2021-02-01 15:30:00-05:00,58.5
2021-02-02 09:30:00-05:00,38.5
2021-02-02 10:30:00-05:00,26.042499542236328
2021-02-02 11:30:00-05:00,35.747501373291016
2021-02-02 12:30:00-05:00,28.899524688720703
2021-02-02 13:30:00-05:00,28.250024795532227
2021-02-02 14:30:00-05:00,24.47249984741211
2021-02-02 15:30:00-05:00,23.703575134277344
2021-02-03 09:30:00-05:00,28.0
2021-02-03 10:30:00-05:00,22.649974822998047
2021-02-03 11:30:00-05:00,23.514999389648438
2021-02-03 12:30:00-05:00,24.532474517822266
2021-02-03 13:30:00-05:00,25.281949996948242
2021-02-03 14:30:00-05:00,25.739974975585938
2021-02-03 15:30:00-05:00,23.112499237060547
2021-02-04 09:30:00-05:00,22.797500610351562
2021-02-04 10:30:00-05:00,18.665599822998047
2021-02-04 11:30:00-05:00,15.875
2021-02-04 12:30:00-05:00,17.19045066833496
2021-02-04 13:30:00-05:00,14.90987491607666
2021-02-04 14:30:00-05:00,14.825024604797363
2021-02-04 15:30:00-05:00,14.382474899291992
2021-02-05 09:30:00-05:00,13.510000228881836
2021-02-05 10:30:00-05:00,17.6875
2021-02-05 11:30:00-05:00,17.42497444152832
2021-02-05 12:30:00-05:00,16.41575050354004
2021-02-05 13:30:00-05:00,15.5962495803833
2021-02-05 14:30:00-05:00,15.140999794006348
2021-02-05 15:30:00-05:00,15.193750381469727
2021-02-08 09:30:00-05:00,17.75
2021-02-08 10:30:00-05:00,15.258225440979004
2021-02-08 11:30:00-05:00,15.01965045928955
2021-02-08 12:30:00-05:00,14.778425216674805
2021-02-08 13:30:00-05:00,14.949999809265137
2021-02-08 14:30:00-05:00,14.771875381469727
2021-02-08 15:30:00-05:00,14.675000190734863
2021-02-09 09:30:00-05:00,13.960000038146973
2021-02-09 10:30:00-05:00,12.666250228881836
2021-02-09 11:30:00-05:00,12.142499923706055
2021-02-09 12:30:00-05:00,12.51502513885498
2021-02-09 13:30:00-05:00,12.15250015258789
2021-02-09 14:30:00-05:00,12.323800086975098
2021-02-09 15:30:00-05:00,12.409174919128418
2021-02-10 09:30:00-05:00,12.692500114440918
2021-02-10 10:30:00-05:00,12.288174629211426
2021-02-10 11:30:00-05:00,12.7475004196167
2021-02-10 12:30:00-05:00,13.664999961853027
2021-02-10 13:30:00-05:00,15.382499694824219
2021-02-10 14:30:00-05:00,13.507499694824219
2021-02-10 15:30:00-05:00,12.772475242614746
2021-02-11 09:30:00-05:00,12.5024995803833
2021-02-11 10:30:00-05:00,12.692500114440918
2021-02-11 11:30:00-05:00,12.274999618530273
2021-02-11 12:30:00-05:00,12.100025177001953
2021-02-11 13:30:00-05:00,12.27495002746582
2021-02-11 14:30:00-05:00,12.225000381469727
2021-02-11 15:30:00-05:00,12.262499809265137
2021-02-12 09:30:00-05:00,12.6875
2021-02-12 10:30:00-05:00,12.395000457763672
2021-02-12 11:30:00-05:00,13.050000190734863
2021-02-12 12:30:00-05:00,13.3149995803833
2021-02-12 13:30:00-05:00,12.774999618530273
2021-02-12 14:30:00-05:00,12.64572525024414
2021-02-12 15:30:00-05:00,12.824999809265137
2021-02-16 09:30:00-05:00,13.277600288391113
2021-02-16 10:30:00-05:00,12.800000190734863
2021-02-16 11:30:00-05:00,12.475000381469727
2021-02-16 12:30:00-05:00,12.4868745803833
2021-02-16 13:30:00-05:00,12.640000343322754
2021-02-16 14:30:00-05:00,12.319999694824219
2021-02-16 15:30:00-05:00,12.375
2021-02-17 09:30:00-05:00,12.34749984741211
2021-02-17 10:30:00-05:00,11.90250015258789
2021-02-17 11:30:00-05:00,11.725000381469727
2021-02-17 12:30:00-05:00,11.642499923706055
2021-02-17 13:30:00-05:00,11.645000457763672
2021-02-17 14:30:00-05:00,11.236499786376953
2021-02-17 15:30:00-05:00,11.4350004196167
2021-02-18 09:30:00-05:00,12.1225004196167
2021-02-18 10:30:00-05:00,11.297499656677246
2021-02-18 11:30:00-05:00,10.957500457763672
2021-02-18 12:30:00-05:00,11.021849632263184
2021-02-18 13:30:00-05:00,11.067500114440918
2021-02-18 14:30:00-05:00,10.957500457763672
2021-02-18 15:30:00-05:00,10.505000114440918
2021-02-19 09:30:00-05:00,10.462050437927246
2021-02-19 10:30:00-05:00,10.707500457763672
2021-02-19 11:30:00-05:00,10.467499732971191
2021-02-19 12:30:00-05:00,10.3725004196167
2021-02-19 13:30:00-05:00,9.762499809265137
2021-02-19 14:30:00-05:00,9.650224685668945
2021-02-19 15:30:00-05:00,9.967499732971191
2021-02-22 09:30:00-05:00,11.672499656677246
2021-02-22 10:30:00-05:00,11.039999961853027
2021-02-22 11:30:00-05:00,10.857500076293945
2021-02-22 12:30:00-05:00,11.04419994354248
2021-02-22 13:30:00-05:00,10.9395751953125
2021-02-22 14:30:00-05:00,11.385000228881836
2021-02-22 15:30:00-05:00,11.2524995803833
2021-02-23 09:30:00-05:00,11.242500305175781
2021-02-23 10:30:00-05:00,10.9662504196167
2021-02-23 11:30:00-05:00,10.8725004196167
2021-02-23 12:30:00-05:00,10.875
2021-02-23 13:30:00-05:00,11.00885009765625
2021-02-23 14:30:00-05:00,11.211324691772461
2021-02-23 15:30:00-05:00,11.149999618530273
2021-02-24 09:30:00-05:00,11.175000190734863
2021-02-24 10:30:00-05:00,11.897475242614746
2021-02-24 11:30:00-05:00,12.012499809265137
2021-02-24 12:30:00-05:00,12.133700370788574
2021-02-24 13:30:00-05:00,12.112500190734863
2021-02-24 14:30:00-05:00,12.432499885559082
2021-02-24 15:30:00-05:00,15.585000038146973
2021-02-25 09:30:00-05:00,38.0
2021-02-25 10:30:00-05:00,31.647499084472656
2021-02-25 11:30:00-05:00,34.42377471923828
2021-02-25 12:30:00-05:00,37.30652618408203
2021-02-25 13:30:00-05:00,42.61249923706055
2021-02-25 14:30:00-05:00,35.93317413330078
2021-02-25 15:30:00-05:00,36.154998779296875
2021-02-26 09:30:00-05:00,31.25
2021-02-26 10:30:00-05:00,30.022499084472656
2021-02-26 11:30:00-05:00,28.49250030517578
2021-02-26 12:30:00-05:00,23.3882999420166
2021-02-26 13:30:00-05:00,24.909799575805664
2021-02-26 14:30:00-05:00,25.447500228881836
2021-02-26 15:30:00-05:00,27.260000228881836
2021-03-01 09:30:00-05:00,26.27750015258789
2021-03-01 10:30:00-05:00,25.762250900268555
2021-03-01 11:30:00-05:00,26.770849227905273
2021-03-01 12:30:00-05:00,27.73604965209961
2021-03-01 13:30:00-05:00,27.5674991607666
2021-03-01 14:30:00-05:00,28.195724487304688
2021-03-01 15:30:00-05:00,30.912500381469727
2021-03-02 09:30:00-05:00,29.232500076293945
2021-03-02 10:30:00-05:00,31.881250381469727
2021-03-02 11:30:00-05:00,31.49322509765625
2021-03-02 12:30:00-05:00,31.450000762939453
2021-03-02 13:30:00-05:00,31.989225387573242
2021-03-02 14:30:00-05:00,30.575000762939453
2021-03-02 15:30:00-05:00,29.778749465942383
2021-03-03 09:30:00-05:00,30.5
2021-03-03 10:30:00-05:00,29.342500686645508
2021-03-03 11:30:00-05:00,30.825000762939453
2021-03-03 12:30:00-05:00,29.79847526550293
2021-03-03 13:30:00-05:00,29.917524337768555
2021-03-03 14:30:00-05:00,29.10817527770996
