Datetime,Volume
2023-01-24 05:03:00-05:00,0
2023-01-24 05:04:00-05:00,0
2023-01-24 05:05:00-05:00,0
2023-01-24 05:06:00-05:00,0
2023-01-24 05:07:00-05:00,0
2023-01-24 05:08:00-05:00,0
2023-01-24 05:09:00-05:00,0
2023-01-24 05:10:00-05:00,0
2023-01-24 05:11:00-05:00,0
2023-01-24 05:12:00-05:00,0
2023-01-24 05:13:00-05:00,0
2023-01-24 05:14:00-05:00,0
2023-01-24 05:15:00-05:00,0
2023-01-24 05:16:00-05:00,0
2023-01-24 05:17:00-05:00,0
2023-01-24 05:18:00-05:00,0
2023-01-24 05:19:00-05:00,0
2023-01-24 05:20:00-05:00,0
2023-01-24 05:21:00-05:00,0
2023-01-24 05:22:00-05:00,0
2023-01-24 05:23:00-05:00,0
2023-01-24 05:24:00-05:00,0
2023-01-24 05:25:00-05:00,0
2023-01-24 05:26:00-05:00,0
2023-01-24 05:27:00-05:00,0
2023-01-24 05:28:00-05:00,0
2023-01-24 05:29:00-05:00,0
2023-01-24 05:30:00-05:00,0
2023-01-24 05:32:00-05:00,0
2023-01-24 05:33:00-05:00,0
2023-01-24 05:34:00-05:00,0
2023-01-24 05:35:00-05:00,0
2023-01-24 05:36:00-05:00,0
2023-01-24 05:37:00-05:00,0
2023-01-24 05:38:00-05:00,0
2023-01-24 05:39:00-05:00,0
2023-01-24 05:40:00-05:00,0
2023-01-24 05:41:00-05:00,0
2023-01-24 05:42:00-05:00,0
2023-01-24 05:43:00-05:00,0
2023-01-24 05:44:00-05:00,0
2023-01-24 05:45:00-05:00,0
2023-01-24 05:46:00-05:00,0
2023-01-24 05:47:00-05:00,0
2023-01-24 05:48:00-05:00,0
2023-01-24 05:49:00-05:00,0
2023-01-24 05:50:00-05:00,0
2023-01-24 05:52:00-05:00,0
2023-01-24 05:53:00-05:00,0
2023-01-24 05:54:00-05:00,0
2023-01-24 05:55:00-05:00,0
2023-01-24 05:56:00-05:00,0
2023-01-24 05:57:00-05:00,0
2023-01-24 05:58:00-05:00,0
2023-01-24 05:59:00-05:00,0
2023-01-24 06:00:00-05:00,0
2023-01-24 06:01:00-05:00,0
2023-01-24 06:02:00-05:00,0
2023-01-24 06:03:00-05:00,0
2023-01-24 06:04:00-05:00,0
2023-01-24 06:05:00-05:00,0
2023-01-24 06:06:00-05:00,0
2023-01-24 06:07:00-05:00,0
2023-01-24 06:08:00-05:00,0
2023-01-24 06:09:00-05:00,0
2023-01-24 06:10:00-05:00,0
2023-01-24 06:11:00-05:00,0
2023-01-24 06:12:00-05:00,0
2023-01-24 06:13:00-05:00,0
2023-01-24 06:14:00-05:00,0
2023-01-24 06:16:00-05:00,0
2023-01-24 06:17:00-05:00,0
2023-01-24 06:18:00-05:00,0
2023-01-24 06:19:00-05:00,0
2023-01-24 06:20:00-05:00,0
2023-01-24 06:21:00-05:00,0
2023-01-24 06:22:00-05:00,0
2023-01-24 06:23:00-05:00,0
2023-01-24 06:24:00-05:00,0
2023-01-24 06:25:00-05:00,0
2023-01-24 06:26:00-05:00,0
2023-01-24 06:27:00-05:00,0
2023-01-24 06:28:00-05:00,0
2023-01-24 06:29:00-05:00,0
2023-01-24 06:30:00-05:00,0
2023-01-24 06:31:00-05:00,0
2023-01-24 06:32:00-05:00,0
2023-01-24 06:33:00-05:00,0
2023-01-24 06:34:00-05:00,0
2023-01-24 06:35:00-05:00,0
2023-01-24 06:36:00-05:00,0
2023-01-24 06:37:00-05:00,0
2023-01-24 06:38:00-05:00,0
2023-01-24 06:39:00-05:00,0
2023-01-24 06:40:00-05:00,0
2023-01-24 06:41:00-05:00,0
2023-01-24 06:42:00-05:00,0
2023-01-24 06:43:00-05:00,0
2023-01-24 06:44:00-05:00,0
2023-01-24 06:45:00-05:00,0
2023-01-24 06:46:00-05:00,0
2023-01-24 06:47:00-05:00,0
2023-01-24 06:48:00-05:00,0
2023-01-24 06:49:00-05:00,0
2023-01-24 06:50:00-05:00,0
2023-01-24 06:51:00-05:00,0
2023-01-24 06:52:00-05:00,0
2023-01-24 06:53:00-05:00,0
2023-01-24 06:54:00-05:00,0
2023-01-24 06:55:00-05:00,0
2023-01-24 06:56:00-05:00,0
2023-01-24 06:57:00-05:00,0
2023-01-24 06:58:00-05:00,0
2023-01-24 06:59:00-05:00,0
2023-01-24 07:00:00-05:00,0
2023-01-24 07:01:00-05:00,0
2023-01-24 07:02:00-05:00,0
2023-01-24 07:03:00-05:00,0
2023-01-24 07:04:00-05:00,0
2023-01-24 07:05:00-05:00,0
2023-01-24 07:06:00-05:00,0
2023-01-24 07:07:00-05:00,0
2023-01-24 07:08:00-05:00,0
2023-01-24 07:09:00-05:00,0
2023-01-24 07:10:00-05:00,0
2023-01-24 07:11:00-05:00,0
2023-01-24 07:12:00-05:00,0
2023-01-24 07:13:00-05:00,0
2023-01-24 07:14:00-05:00,0
2023-01-24 07:15:00-05:00,0
2023-01-24 07:16:00-05:00,0
2023-01-24 07:17:00-05:00,0
2023-01-24 07:18:00-05:00,0
2023-01-24 07:19:00-05:00,0
2023-01-24 07:20:00-05:00,0
2023-01-24 07:21:00-05:00,0
2023-01-24 07:22:00-05:00,0
2023-01-24 07:23:00-05:00,0
2023-01-24 07:24:00-05:00,0
2023-01-24 07:25:00-05:00,0
2023-01-24 07:26:00-05:00,0
2023-01-24 07:27:00-05:00,0
2023-01-24 07:28:00-05:00,0
2023-01-24 07:29:00-05:00,0
2023-01-24 07:30:00-05:00,0
2023-01-24 07:31:00-05:00,0
2023-01-24 07:32:00-05:00,0
2023-01-24 07:33:00-05:00,0
2023-01-24 07:34:00-05:00,0
2023-01-24 07:35:00-05:00,0
2023-01-24 07:36:00-05:00,0
2023-01-24 07:37:00-05:00,0
2023-01-24 07:38:00-05:00,0
2023-01-24 07:39:00-05:00,0
2023-01-24 07:40:00-05:00,0
2023-01-24 07:41:00-05:00,0
2023-01-24 07:42:00-05:00,0
2023-01-24 07:43:00-05:00,0
2023-01-24 07:44:00-05:00,0
2023-01-24 07:45:00-05:00,0
2023-01-24 07:46:00-05:00,0
2023-01-24 07:47:00-05:00,0
2023-01-24 07:48:00-05:00,0
2023-01-24 07:49:00-05:00,0
2023-01-24 07:50:00-05:00,0
2023-01-24 07:51:00-05:00,0
2023-01-24 07:52:00-05:00,0
2023-01-24 07:53:00-05:00,0
2023-01-24 07:54:00-05:00,0
2023-01-24 07:55:00-05:00,0
2023-01-24 07:56:00-05:00,0
2023-01-24 07:57:00-05:00,0
2023-01-24 07:58:00-05:00,0
2023-01-24 07:59:00-05:00,0
2023-01-24 08:00:00-05:00,0
2023-01-24 08:01:00-05:00,0
2023-01-24 08:02:00-05:00,0
2023-01-24 08:03:00-05:00,0
2023-01-24 08:04:00-05:00,0
2023-01-24 08:05:00-05:00,0
2023-01-24 08:06:00-05:00,0
2023-01-24 08:07:00-05:00,0
2023-01-24 08:08:00-05:00,0
2023-01-24 08:09:00-05:00,0
2023-01-24 08:10:00-05:00,0
2023-01-24 08:11:00-05:00,0
2023-01-24 08:12:00-05:00,0
2023-01-24 08:13:00-05:00,0
2023-01-24 08:14:00-05:00,0
2023-01-24 08:15:00-05:00,0
2023-01-24 08:16:00-05:00,0
2023-01-24 08:17:00-05:00,0
2023-01-24 08:18:00-05:00,0
2023-01-24 08:19:00-05:00,0
2023-01-24 08:20:00-05:00,0
2023-01-24 08:21:00-05:00,0
2023-01-24 08:22:00-05:00,0
2023-01-24 08:23:00-05:00,0
2023-01-24 08:24:00-05:00,0
2023-01-24 08:25:00-05:00,0
2023-01-24 08:26:00-05:00,0
2023-01-24 08:27:00-05:00,0
2023-01-24 08:28:00-05:00,0
2023-01-24 08:29:00-05:00,0
2023-01-24 08:30:00-05:00,0
2023-01-24 08:31:00-05:00,0
2023-01-24 08:32:00-05:00,0
2023-01-24 08:33:00-05:00,0
2023-01-24 08:34:00-05:00,0
2023-01-24 08:35:00-05:00,0
2023-01-24 08:36:00-05:00,0
2023-01-24 08:37:00-05:00,0
2023-01-24 08:38:00-05:00,0
2023-01-24 08:39:00-05:00,0
2023-01-24 08:40:00-05:00,0
2023-01-24 08:41:00-05:00,0
2023-01-24 08:42:00-05:00,0
2023-01-24 08:43:00-05:00,0
2023-01-24 08:44:00-05:00,0
2023-01-24 08:45:00-05:00,0
2023-01-24 08:46:00-05:00,0
2023-01-24 08:47:00-05:00,0
2023-01-24 08:48:00-05:00,0
2023-01-24 08:49:00-05:00,0
2023-01-24 08:50:00-05:00,0
2023-01-24 08:51:00-05:00,0
2023-01-24 08:52:00-05:00,0
2023-01-24 08:53:00-05:00,0
2023-01-24 08:54:00-05:00,0
2023-01-24 08:55:00-05:00,0
2023-01-24 08:56:00-05:00,0
2023-01-24 08:57:00-05:00,0
2023-01-24 08:58:00-05:00,0
2023-01-24 08:59:00-05:00,0
2023-01-24 09:00:00-05:00,0
2023-01-24 09:01:00-05:00,0
2023-01-24 09:02:00-05:00,0
2023-01-24 09:03:00-05:00,0
2023-01-24 09:04:00-05:00,0
2023-01-24 09:05:00-05:00,0
2023-01-24 09:06:00-05:00,0
2023-01-24 09:07:00-05:00,0
2023-01-24 09:08:00-05:00,0
2023-01-24 09:09:00-05:00,0
2023-01-24 09:10:00-05:00,0
2023-01-24 09:11:00-05:00,0
2023-01-24 09:12:00-05:00,0
2023-01-24 09:13:00-05:00,0
2023-01-24 09:14:00-05:00,0
2023-01-24 09:30:00-05:00,258894
2023-01-24 09:31:00-05:00,258894
2023-01-24 09:32:00-05:00,235504
2023-01-24 09:33:00-05:00,232206
2023-01-24 09:34:00-05:00,232206
2023-01-24 09:35:00-05:00,229783
2023-01-24 09:36:00-05:00,260672
2023-01-24 09:37:00-05:00,229783
2023-01-24 09:38:00-05:00,170392
2023-01-24 09:39:00-05:00,170392
2023-01-24 09:40:00-05:00,172210
2023-01-24 09:41:00-05:00,259855
2023-01-24 09:42:00-05:00,172210
2023-01-24 09:43:00-05:00,132914
2023-01-24 09:44:00-05:00,132914
2023-01-24 09:45:00-05:00,229198
2023-01-24 09:46:00-05:00,355292
2023-01-24 09:47:00-05:00,229198
2023-01-24 09:48:00-05:00,168958
2023-01-24 09:49:00-05:00,168958
2023-01-24 09:50:00-05:00,165172
2023-01-24 09:51:00-05:00,176553
2023-01-24 09:52:00-05:00,165172
2023-01-24 09:53:00-05:00,172095
2023-01-24 09:54:00-05:00,172095
2023-01-24 09:55:00-05:00,201635
2023-01-24 09:56:00-05:00,213136
2023-01-24 09:57:00-05:00,277799
2023-01-24 09:58:00-05:00,277799
2023-01-24 09:59:00-05:00,283753
2023-01-24 10:00:00-05:00,255261
2023-01-24 10:01:00-05:00,255261
2023-01-24 10:02:00-05:00,201484
2023-01-24 10:03:00-05:00,137675
2023-01-24 10:04:00-05:00,137675
2023-01-24 10:05:00-05:00,206708
2023-01-24 10:06:00-05:00,206708
2023-01-24 10:07:00-05:00,206708
2023-01-24 10:08:00-05:00,214375
2023-01-24 10:09:00-05:00,214375
2023-01-24 10:10:00-05:00,214375
2023-01-24 10:11:00-05:00,183392
2023-01-24 10:12:00-05:00,92843
2023-01-24 10:13:00-05:00,92843
2023-01-24 10:14:00-05:00,181856
2023-01-24 10:15:00-05:00,181856
2023-01-24 10:16:00-05:00,179687
2023-01-24 10:17:00-05:00,160167
2023-01-24 10:18:00-05:00,141320
2023-01-24 10:19:00-05:00,141320
2023-01-24 10:20:00-05:00,114933
2023-01-24 10:21:00-05:00,95277
2023-01-24 10:22:00-05:00,88119
2023-01-24 10:23:00-05:00,95277
2023-01-24 10:24:00-05:00,72854
2023-01-24 10:25:00-05:00,118070
2023-01-24 10:26:00-05:00,72854
2023-01-24 10:27:00-05:00,89522
2023-01-24 10:28:00-05:00,86383
2023-01-24 10:29:00-05:00,89522
2023-01-24 10:30:00-05:00,138276
2023-01-24 10:31:00-05:00,149196
2023-01-24 10:32:00-05:00,149196
2023-01-24 10:33:00-05:00,111960
2023-01-24 10:34:00-05:00,111960
2023-01-24 10:35:00-05:00,142759
2023-01-24 10:36:00-05:00,142759
2023-01-24 10:37:00-05:00,99732
2023-01-24 10:38:00-05:00,99732
2023-01-24 10:39:00-05:00,112119
2023-01-24 10:40:00-05:00,112119
2023-01-24 10:41:00-05:00,99981
2023-01-24 10:42:00-05:00,99981
2023-01-24 10:43:00-05:00,121951
2023-01-24 10:44:00-05:00,124181
2023-01-24 10:45:00-05:00,173236
2023-01-24 10:46:00-05:00,173236
2023-01-24 10:47:00-05:00,101228
2023-01-24 10:48:00-05:00,70743
2023-01-24 10:49:00-05:00,70743
2023-01-24 10:50:00-05:00,102207
2023-01-24 10:51:00-05:00,149712
2023-01-24 10:52:00-05:00,102207
2023-01-24 10:53:00-05:00,149712
2023-01-24 10:54:00-05:00,178359
2023-01-24 10:55:00-05:00,178359
2023-01-24 10:56:00-05:00,233551
2023-01-24 10:57:00-05:00,149062
2023-01-24 10:58:00-05:00,208487
2023-01-24 10:59:00-05:00,149062
2023-01-24 11:00:00-05:00,158551
2023-01-24 11:01:00-05:00,158551
2023-01-24 11:02:00-05:00,158551
2023-01-24 11:03:00-05:00,116962
2023-01-24 11:04:00-05:00,116962
2023-01-24 11:05:00-05:00,116962
2023-01-24 11:06:00-05:00,120652
2023-01-24 11:07:00-05:00,148654
2023-01-24 11:08:00-05:00,148654
2023-01-24 11:09:00-05:00,127618
2023-01-24 11:10:00-05:00,127618
2023-01-24 11:11:00-05:00,127618
2023-01-24 11:12:00-05:00,199156
2023-01-24 11:13:00-05:00,135927
2023-01-24 11:14:00-05:00,190008
2023-01-24 11:15:00-05:00,152500
2023-01-24 11:16:00-05:00,158311
2023-01-24 11:17:00-05:00,152500
2023-01-24 11:18:00-05:00,93486
2023-01-24 11:19:00-05:00,79783
2023-01-24 11:20:00-05:00,75041
2023-01-24 11:21:00-05:00,75041
2023-01-24 11:22:00-05:00,75041
2023-01-24 11:23:00-05:00,194325
2023-01-24 11:24:00-05:00,93855
2023-01-24 11:25:00-05:00,93855
2023-01-24 11:26:00-05:00,88824
2023-01-24 11:27:00-05:00,88824
2023-01-24 11:28:00-05:00,137548
2023-01-24 11:29:00-05:00,162301
2023-01-24 11:30:00-05:00,137548
2023-01-24 11:31:00-05:00,136164
2023-01-24 11:32:00-05:00,131981
2023-01-24 11:33:00-05:00,136164
2023-01-24 11:34:00-05:00,131981
2023-01-24 11:35:00-05:00,121593
2023-01-24 11:36:00-05:00,61845
2023-01-24 11:37:00-05:00,61845
2023-01-24 11:38:00-05:00,71099
2023-01-24 11:39:00-05:00,90144
2023-01-24 11:40:00-05:00,139756
2023-01-24 11:41:00-05:00,139756
2023-01-24 11:42:00-05:00,139756
2023-01-24 11:43:00-05:00,93410
2023-01-24 11:44:00-05:00,88137
2023-01-24 11:45:00-05:00,77353
2023-01-24 11:46:00-05:00,76917
2023-01-24 11:47:00-05:00,74054
2023-01-24 11:48:00-05:00,74054
2023-01-24 11:49:00-05:00,74054
2023-01-24 11:50:00-05:00,98570
2023-01-24 11:51:00-05:00,57159
2023-01-24 11:52:00-05:00,78658
2023-01-24 11:53:00-05:00,78658
2023-01-24 11:54:00-05:00,78963
2023-01-24 11:55:00-05:00,78963
2023-01-24 11:56:00-05:00,82027
2023-01-24 11:57:00-05:00,88281
2023-01-24 11:58:00-05:00,284994
2023-01-24 11:59:00-05:00,89074
2023-01-24 12:00:00-05:00,204019
2023-01-24 12:01:00-05:00,173337
2023-01-24 12:02:00-05:00,173337
2023-01-24 12:03:00-05:00,151393
2023-01-24 12:04:00-05:00,140031
2023-01-24 12:05:00-05:00,68945
2023-01-24 12:06:00-05:00,68945
2023-01-24 12:07:00-05:00,48570
2023-01-24 12:08:00-05:00,48570
2023-01-24 12:09:00-05:00,48570
2023-01-24 12:10:00-05:00,60106
2023-01-24 12:11:00-05:00,62827
2023-01-24 12:12:00-05:00,62827
2023-01-24 12:13:00-05:00,48050
2023-01-24 12:14:00-05:00,48050
2023-01-24 12:15:00-05:00,59955
2023-01-24 12:16:00-05:00,59955
2023-01-24 12:17:00-05:00,71719
2023-01-24 12:18:00-05:00,57561
2023-01-24 12:19:00-05:00,52548
2023-01-24 12:20:00-05:00,52548
2023-01-24 12:21:00-05:00,52548
2023-01-24 12:22:00-05:00,53935
2023-01-24 12:23:00-05:00,55686
2023-01-24 12:24:00-05:00,56576
2023-01-24 12:25:00-05:00,59565
2023-01-24 12:26:00-05:00,59565
2023-01-24 12:27:00-05:00,56876
2023-01-24 12:28:00-05:00,56876
2023-01-24 12:29:00-05:00,66378
2023-01-24 12:30:00-05:00,66378
2023-01-24 12:31:00-05:00,37022
2023-01-24 12:32:00-05:00,35234
2023-01-24 12:33:00-05:00,35234
2023-01-24 12:34:00-05:00,36403
2023-01-24 12:35:00-05:00,55102
2023-01-24 12:36:00-05:00,55102
2023-01-24 12:37:00-05:00,51319
2023-01-24 12:38:00-05:00,49998
2023-01-24 12:39:00-05:00,48810
2023-01-24 12:40:00-05:00,48810
2023-01-24 12:41:00-05:00,58028
2023-01-24 12:42:00-05:00,58152
2023-01-24 12:43:00-05:00,58028
2023-01-24 12:44:00-05:00,75655
2023-01-24 12:45:00-05:00,63242
2023-01-24 12:46:00-05:00,63242
2023-01-24 12:47:00-05:00,63242
2023-01-24 12:48:00-05:00,68570
2023-01-24 12:49:00-05:00,72609
2023-01-24 12:50:00-05:00,68570
2023-01-24 12:51:00-05:00,72609
2023-01-24 12:52:00-05:00,110402
2023-01-24 12:53:00-05:00,110402
2023-01-24 12:54:00-05:00,63720
2023-01-24 12:55:00-05:00,61841
2023-01-24 12:56:00-05:00,59335
2023-01-24 12:57:00-05:00,61841
2023-01-24 12:58:00-05:00,53209
2023-01-24 12:59:00-05:00,85646
2023-01-24 13:00:00-05:00,85646
2023-01-24 13:01:00-05:00,125891
2023-01-24 13:02:00-05:00,125891
2023-01-24 13:03:00-05:00,125891
2023-01-24 13:04:00-05:00,152442
2023-01-24 13:05:00-05:00,152442
2023-01-24 13:06:00-05:00,67598
2023-01-24 13:07:00-05:00,67598
2023-01-24 13:08:00-05:00,61414
2023-01-24 13:09:00-05:00,94954
2023-01-24 13:10:00-05:00,110462
2023-01-24 13:11:00-05:00,110462
2023-01-24 13:12:00-05:00,63078
2023-01-24 13:13:00-05:00,60779
2023-01-24 13:14:00-05:00,62802
2023-01-24 13:15:00-05:00,62802
2023-01-24 13:16:00-05:00,62802
2023-01-24 13:17:00-05:00,105539
2023-01-24 13:18:00-05:00,59377
2023-01-24 13:19:00-05:00,39460
2023-01-24 13:20:00-05:00,39460
2023-01-24 13:21:00-05:00,54554
2023-01-24 13:22:00-05:00,68504
2023-01-24 13:23:00-05:00,68504
2023-01-24 13:24:00-05:00,128012
2023-01-24 13:25:00-05:00,99031
2023-01-24 13:26:00-05:00,99031
2023-01-24 13:27:00-05:00,59360
2023-01-24 13:28:00-05:00,58461
2023-01-24 13:29:00-05:00,58461
2023-01-24 13:30:00-05:00,57211
2023-01-24 13:31:00-05:00,57211
2023-01-24 13:32:00-05:00,66005
2023-01-24 13:33:00-05:00,192135
2023-01-24 13:34:00-05:00,73034
2023-01-24 13:35:00-05:00,73034
2023-01-24 13:36:00-05:00,53260
2023-01-24 13:37:00-05:00,45833
2023-01-24 13:38:00-05:00,53260
2023-01-24 13:39:00-05:00,223776
2023-01-24 13:40:00-05:00,223776
2023-01-24 13:41:00-05:00,144018
2023-01-24 13:42:00-05:00,144018
2023-01-24 13:43:00-05:00,95035
2023-01-24 13:44:00-05:00,69398
2023-01-24 13:45:00-05:00,69398
2023-01-24 13:46:00-05:00,102296
2023-01-24 13:47:00-05:00,143075
2023-01-24 13:48:00-05:00,143075
2023-01-24 13:49:00-05:00,164874
2023-01-24 13:50:00-05:00,74667
2023-01-24 13:51:00-05:00,87059
2023-01-24 13:52:00-05:00,87059
2023-01-24 13:53:00-05:00,87059
2023-01-24 13:54:00-05:00,107590
2023-01-24 13:55:00-05:00,75145
2023-01-24 13:56:00-05:00,79185
2023-01-24 13:57:00-05:00,79185
2023-01-24 13:58:00-05:00,79185
2023-01-24 13:59:00-05:00,102093
2023-01-24 14:00:00-05:00,112736
2023-01-24 14:01:00-05:00,163277
2023-01-24 14:02:00-05:00,163277
2023-01-24 14:03:00-05:00,114382
2023-01-24 14:04:00-05:00,114382
2023-01-24 14:05:00-05:00,114382
2023-01-24 14:06:00-05:00,64334
2023-01-24 14:07:00-05:00,64334
2023-01-24 14:08:00-05:00,64334
2023-01-24 14:09:00-05:00,67448
2023-01-24 14:10:00-05:00,53625
2023-01-24 14:11:00-05:00,54770
2023-01-24 14:12:00-05:00,53625
2023-01-24 14:13:00-05:00,54770
2023-01-24 14:14:00-05:00,61244
2023-01-24 14:15:00-05:00,61244
2023-01-24 14:16:00-05:00,65192
2023-01-24 14:17:00-05:00,56132
2023-01-24 14:18:00-05:00,56132
2023-01-24 14:19:00-05:00,51482
2023-01-24 14:20:00-05:00,51482
2023-01-24 14:21:00-05:00,52184
2023-01-24 14:22:00-05:00,52184
2023-01-24 14:23:00-05:00,54658
2023-01-24 14:24:00-05:00,44616
2023-01-24 14:25:00-05:00,79065
2023-01-24 14:26:00-05:00,72512
2023-01-24 14:27:00-05:00,72512
2023-01-24 14:28:00-05:00,57946
2023-01-24 14:29:00-05:00,57946
2023-01-24 14:30:00-05:00,65808
2023-01-24 14:31:00-05:00,97224
2023-01-24 14:32:00-05:00,132036
2023-01-24 14:33:00-05:00,132036
2023-01-24 14:34:00-05:00,74662
2023-01-24 14:35:00-05:00,74662
2023-01-24 14:36:00-05:00,77702
2023-01-24 14:37:00-05:00,109039
2023-01-24 14:38:00-05:00,109039
2023-01-24 14:39:00-05:00,109039
2023-01-24 14:40:00-05:00,55308
2023-01-24 14:41:00-05:00,55308
2023-01-24 14:42:00-05:00,68345
2023-01-24 14:43:00-05:00,70056
2023-01-24 14:44:00-05:00,143741
2023-01-24 14:45:00-05:00,187639
2023-01-24 14:46:00-05:00,187639
2023-01-24 14:47:00-05:00,216310
2023-01-24 14:48:00-05:00,114919
2023-01-24 14:49:00-05:00,113220
2023-01-24 14:50:00-05:00,96951
2023-01-24 14:51:00-05:00,71728
2023-01-24 14:52:00-05:00,71728
2023-01-24 14:53:00-05:00,72684
2023-01-24 14:54:00-05:00,83253
2023-01-24 14:55:00-05:00,107202
2023-01-24 14:56:00-05:00,107202
2023-01-24 14:57:00-05:00,84769
2023-01-24 14:58:00-05:00,62430
2023-01-24 14:59:00-05:00,62430
2023-01-24 15:00:00-05:00,72707
2023-01-24 15:01:00-05:00,87366
2023-01-24 15:02:00-05:00,87366
2023-01-24 15:03:00-05:00,69599
2023-01-24 15:04:00-05:00,69599
2023-01-24 15:05:00-05:00,82321
2023-01-24 15:06:00-05:00,82321
2023-01-24 15:07:00-05:00,68661
2023-01-24 15:08:00-05:00,63207
2023-01-24 15:09:00-05:00,63207
2023-01-24 15:10:00-05:00,63207
2023-01-24 15:11:00-05:00,69484
2023-01-24 15:12:00-05:00,69484
2023-01-24 15:13:00-05:00,77706
2023-01-24 15:14:00-05:00,109060
2023-01-24 15:15:00-05:00,95714
2023-01-24 15:16:00-05:00,95714
2023-01-24 15:17:00-05:00,91385
2023-01-24 15:18:00-05:00,53517
2023-01-24 15:19:00-05:00,53517
2023-01-24 15:20:00-05:00,75491
2023-01-24 15:21:00-05:00,75491
2023-01-24 15:22:00-05:00,53813
2023-01-24 15:23:00-05:00,52980
2023-01-24 15:24:00-05:00,39350
2023-01-24 15:25:00-05:00,52980
2023-01-24 15:26:00-05:00,57919
2023-01-24 15:27:00-05:00,90314
2023-01-24 15:28:00-05:00,90314
2023-01-24 15:29:00-05:00,78462
2023-01-24 15:30:00-05:00,78462
2023-01-24 15:31:00-05:00,92105
2023-01-24 15:32:00-05:00,95916
2023-01-24 15:33:00-05:00,95916
2023-01-24 15:34:00-05:00,116872
2023-01-24 15:35:00-05:00,133601
2023-01-24 15:36:00-05:00,147867
2023-01-24 15:37:00-05:00,147867
2023-01-24 15:38:00-05:00,119005
2023-01-24 15:39:00-05:00,119005
2023-01-24 15:40:00-05:00,164763
2023-01-24 15:41:00-05:00,283700
2023-01-24 15:42:00-05:00,283700
2023-01-24 15:43:00-05:00,167376
2023-01-24 15:44:00-05:00,163378
2023-01-24 15:45:00-05:00,140615
2023-01-24 15:46:00-05:00,127301
2023-01-24 15:47:00-05:00,127301
2023-01-24 15:48:00-05:00,146124
2023-01-24 15:49:00-05:00,148624
2023-01-24 15:50:00-05:00,220101
2023-01-24 15:51:00-05:00,250437
2023-01-24 15:52:00-05:00,220101
2023-01-24 15:53:00-05:00,192252
2023-01-24 15:54:00-05:00,192252
2023-01-24 15:55:00-05:00,217503
2023-01-24 15:56:00-05:00,263775
2023-01-24 15:57:00-05:00,300595
2023-01-24 15:58:00-05:00,302373
2023-01-24 15:59:00-05:00,667284
2023-01-24 16:00:00-05:00,667284
2023-01-24 16:01:00-05:00,0
2023-01-24 16:02:00-05:00,0
2023-01-24 16:03:00-05:00,0
2023-01-24 16:04:00-05:00,0
2023-01-24 16:05:00-05:00,0
2023-01-24 16:06:00-05:00,0
2023-01-24 16:07:00-05:00,0
2023-01-24 16:08:00-05:00,0
2023-01-24 16:09:00-05:00,0
2023-01-24 16:10:00-05:00,0
2023-01-24 16:11:00-05:00,0
2023-01-24 16:12:00-05:00,0
2023-01-24 16:13:00-05:00,0
2023-01-24 16:14:00-05:00,0
2023-01-24 16:15:00-05:00,0
2023-01-24 16:16:00-05:00,0
2023-01-24 16:17:00-05:00,0
2023-01-24 16:18:00-05:00,0
2023-01-24 16:19:00-05:00,0
2023-01-24 16:20:00-05:00,0
2023-01-24 16:21:00-05:00,0
2023-01-24 16:22:00-05:00,0
2023-01-24 16:23:00-05:00,0
2023-01-24 16:24:00-05:00,0
2023-01-24 16:25:00-05:00,0
2023-01-24 16:26:00-05:00,0
2023-01-24 16:27:00-05:00,0
2023-01-24 16:28:00-05:00,0
2023-01-24 16:29:00-05:00,0
2023-01-24 16:30:00-05:00,0
2023-01-24 16:31:00-05:00,0
2023-01-24 16:32:00-05:00,0
2023-01-24 16:33:00-05:00,0
2023-01-24 16:34:00-05:00,0
2023-01-24 16:35:00-05:00,0
2023-01-24 16:36:00-05:00,0
2023-01-24 16:37:00-05:00,0
2023-01-24 16:38:00-05:00,0
2023-01-24 16:39:00-05:00,0
2023-01-24 16:40:00-05:00,0
2023-01-24 16:41:00-05:00,0
2023-01-24 16:42:00-05:00,0
2023-01-24 16:43:00-05:00,0
2023-01-24 16:44:00-05:00,0
2023-01-24 16:45:00-05:00,0
2023-01-24 16:46:00-05:00,0
2023-01-24 16:47:00-05:00,0
2023-01-24 16:48:00-05:00,0
2023-01-24 16:49:00-05:00,0
2023-01-24 16:50:00-05:00,0
2023-01-24 16:51:00-05:00,0
2023-01-24 16:52:00-05:00,0
2023-01-24 16:53:00-05:00,0
2023-01-24 16:54:00-05:00,0
2023-01-24 16:55:00-05:00,0
2023-01-24 16:56:00-05:00,0
2023-01-24 16:57:00-05:00,0
2023-01-24 16:58:00-05:00,0
2023-01-24 16:59:00-05:00,0
2023-01-24 17:00:00-05:00,0
2023-01-24 17:01:00-05:00,0
2023-01-24 17:02:00-05:00,0
2023-01-24 17:03:00-05:00,0
2023-01-24 17:04:00-05:00,0
2023-01-24 17:05:00-05:00,0
2023-01-24 17:06:00-05:00,0
2023-01-24 17:07:00-05:00,0
2023-01-24 17:08:00-05:00,0
2023-01-24 17:09:00-05:00,0
2023-01-24 17:10:00-05:00,0
2023-01-24 17:11:00-05:00,0
2023-01-24 17:12:00-05:00,0
2023-01-24 17:13:00-05:00,0
2023-01-24 17:14:00-05:00,0
2023-01-24 17:15:00-05:00,0
